## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/STP_0148_T_S10_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0148_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0148_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 12:59:20 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	46346222	38653186	0	0	26759698	10318	0.577387	22428008

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
917.0	0	4	0	3
918.0	0	3	0	5
919.0	0	8	0	8
920.0	0	7	0	5
921.0	0	3	0	5
922.0	0	3	0	2
923.0	0	6	0	7
924.0	0	5	0	3
925.0	0	5	0	5
926.0	0	4	0	4
927.0	0	2	0	3
928.0	0	3	0	2
929.0	0	1	0	3
930.0	0	5	0	4
931.0	0	5	0	6
932.0	0	4	0	2
933.0	0	2	0	2
934.0	0	5	0	5
935.0	0	4	0	5
936.0	0	2	0	1
937.0	0	2	0	3
938.0	0	5	0	5
939.0	0	3	0	3
940.0	0	7	0	7
941.0	0	2	0	3
942.0	0	5	0	4
943.0	0	7	0	7
944.0	0	5	0	4
945.0	0	7	0	7
946.0	0	2	0	3
947.0	0	3	0	3
948.0	0	4	0	5
949.0	0	9	0	8
950.0	0	4	0	4
951.0	0	5	0	4
952.0	0	3	0	4
953.0	0	3	0	2
954.0	0	2	0	3
955.0	0	1	0	0
956.0	0	4	0	5
957.0	0	2	0	4
958.0	0	8	0	5
959.0	0	5	0	6
960.0	0	4	0	3
961.0	0	4	0	5
962.0	0	6	0	6
963.0	0	3	0	2
964.0	0	2	0	2
965.0	0	5	0	7
966.0	0	4	0	5
967.0	0	5	0	4
968.0	0	4	0	4
969.0	0	8	0	7
970.0	0	4	0	3
971.0	0	3	0	5
972.0	0	3	0	2
973.0	0	2	0	1
974.0	0	2	0	2
975.0	0	4	0	7
976.0	0	8	0	5
977.0	0	5	0	5
978.0	0	1	0	2
979.0	0	2	0	3
980.0	0	3	0	1
981.0	0	1	0	2
982.0	0	3	0	2
983.0	0	5	0	6
984.0	0	4	0	3
985.0	0	9	0	9
986.0	0	1	0	1
987.0	0	2	0	5
988.0	0	4	0	1
989.0	0	4	0	5
990.0	0	2	0	1
991.0	0	2	0	2
992.0	0	2	0	2
993.0	0	4	0	4
994.0	0	3	0	4
995.0	0	1	0	0
996.0	0	2	0	2
997.0	0	4	0	4
998.0	0	2	0	2
999.0	0	3	0	4
1000.0	0	5	0	4
1001.0	0	5	0	5
1002.0	0	3	0	3
1003.0	0	5	0	5
1004.0	0	3	0	3
1005.0	0	3	0	3
1006.0	0	2	0	2
1008.0	0	2	0	2
1009.0	0	4	0	4
1010.0	0	3	0	3
1011.0	0	2	0	4
1012.0	0	6	0	4
1013.0	0	3	0	4
1014.0	0	4	0	6
1015.0	0	6	0	4
1016.0	0	4	0	4
1017.0	0	8	0	7
1018.0	0	2	0	3
1019.0	0	10	0	10
1020.0	0	6	0	5
1021.0	0	2	0	3
1022.0	0	5	0	5
1023.0	0	4	0	4
1024.0	0	4	0	3
1025.0	0	5	0	5
1026.0	0	2	0	3
1027.0	0	2	0	1
1028.0	0	5	0	6
1029.0	0	5	0	8
1030.0	0	7	0	6
1031.0	0	5	0	2
1032.0	0	3	0	3
1033.0	0	5	0	6
1034.0	0	5	0	5
1035.0	0	3	0	5
1036.0	0	6	0	4
1037.0	0	5	0	4
1038.0	0	4	0	4
1039.0	0	1	0	1
1040.0	0	2	0	2
1041.0	0	5	0	6
1042.0	0	2	0	1
1044.0	0	1	0	3
1045.0	0	5	0	4
1046.0	0	3	0	2
1047.0	0	5	0	6
1048.0	0	4	0	4
1049.0	0	4	0	3
1050.0	0	1	0	1
1051.0	0	4	0	4
1052.0	0	2	0	3
1053.0	0	4	0	4
1054.0	0	7	0	8
1055.0	0	4	0	3
1056.0	0	2	0	2
1057.0	0	1	0	2
1058.0	0	2	0	1
1059.0	0	4	0	4
1060.0	0	3	0	3
1061.0	0	2	0	1
1063.0	0	0	0	1
1064.0	0	4	0	4
1065.0	0	5	0	4
1066.0	0	3	0	5
1067.0	0	3	0	2
1068.0	0	2	0	3
1069.0	0	2	0	0
1070.0	0	5	0	6
1071.0	0	4	0	3
1072.0	0	1	0	1
1073.0	0	2	0	2
1074.0	0	4	0	6
1075.0	0	7	0	5
1076.0	0	4	0	5
1077.0	0	5	0	6
1078.0	0	3	0	1
1080.0	0	2	0	2
1081.0	0	1	0	1
1082.0	0	3	0	3
1083.0	0	3	0	4
1084.0	0	2	0	2
1085.0	0	7	0	7
1086.0	0	2	0	2
1087.0	0	3	0	3
1088.0	0	4	0	5
1089.0	0	6	0	4
1090.0	0	1	0	4
1091.0	0	4	0	1
1092.0	0	1	0	2
1093.0	0	3	0	4
1094.0	0	4	0	2
1095.0	0	1	0	1
1096.0	0	1	0	1
1097.0	0	1	0	1
1098.0	0	3	0	4
1099.0	0	6	0	6
1100.0	0	4	0	5
1101.0	0	2	0	0
1102.0	0	0	0	2
1103.0	0	4	0	3
1104.0	0	3	0	3
1105.0	0	1	0	0
1106.0	0	1	0	1
1107.0	0	3	0	4
1108.0	0	5	0	4
1109.0	0	3	0	3
1110.0	0	3	0	3
1111.0	0	6	0	7
1112.0	0	3	0	2
1113.0	0	3	0	4
1114.0	0	1	0	2
1115.0	0	6	0	4
1116.0	0	3	0	3
1117.0	0	1	0	1
1118.0	0	2	0	2
1119.0	0	3	0	3
1120.0	0	6	0	7
1121.0	0	2	0	1
1122.0	0	3	0	4
1123.0	0	2	0	1
1124.0	0	4	0	4
1125.0	0	4	0	4
1126.0	0	2	0	2
1127.0	0	4	0	4
1128.0	0	2	0	2
1129.0	0	4	0	4
1130.0	0	3	0	3
1131.0	0	0	0	1
1132.0	0	5	0	5
1133.0	0	1	0	0
1134.0	0	3	0	3
1135.0	0	3	0	3
1136.0	0	4	0	4
1137.0	0	3	0	3
1138.0	0	2	0	4
1139.0	0	3	0	3
1140.0	0	2	0	0
1141.0	0	1	0	1
1142.0	0	2	0	2
1143.0	0	3	0	3
1147.0	0	2	0	3
1148.0	0	2	0	2
1149.0	0	1	0	1
1150.0	0	2	0	1
1151.0	0	2	0	3
1152.0	0	3	0	3
1153.0	0	2	0	2
1154.0	0	6	0	5
1155.0	0	2	0	2
1156.0	0	3	0	3
1157.0	0	3	0	3
1158.0	0	6	0	6
1159.0	0	2	0	2
1160.0	0	1	0	1
1161.0	0	3	0	3
1162.0	0	1	0	1
1163.0	0	4	0	4
1165.0	0	2	0	3
1166.0	0	4	0	3
1167.0	0	3	0	3
1168.0	0	2	0	2
1169.0	0	3	0	3
1170.0	0	1	0	1
1171.0	0	2	0	2
1172.0	0	4	0	4
1173.0	0	1	0	2
1175.0	0	3	0	4
1176.0	0	4	0	2
1177.0	0	1	0	1
1178.0	0	2	0	2
1179.0	0	1	0	1
1180.0	0	5	0	5
1182.0	0	2	0	2
1183.0	0	1	0	1
1184.0	0	4	0	4
1185.0	0	6	0	7
1186.0	0	3	0	3
1187.0	0	4	0	4
1188.0	0	6	0	6
1189.0	0	1	0	0
1190.0	0	2	0	2
1191.0	0	1	0	1
1192.0	0	1	0	1
1193.0	0	1	0	1
1194.0	0	3	0	3
1195.0	0	2	0	3
1196.0	0	2	0	1
1197.0	0	2	0	3
1198.0	0	3	0	2
1199.0	0	2	0	3
1200.0	0	3	0	3
1201.0	0	3	0	2
1202.0	0	1	0	1
1203.0	0	1	0	1
1204.0	0	4	0	4
1205.0	0	1	0	3
1206.0	0	3	0	2
1207.0	0	2	0	1
1208.0	0	2	0	2
1209.0	0	0	0	1
1210.0	0	2	0	2
1211.0	0	4	0	3
1212.0	0	2	0	2
1213.0	0	1	0	1
1215.0	0	4	0	5
1216.0	0	2	0	2
1217.0	0	1	0	1
1218.0	0	3	0	3
1219.0	0	3	0	3
1220.0	0	3	0	2
1221.0	0	2	0	5
1222.0	0	4	0	3
1223.0	0	3	0	1
1224.0	0	2	0	3
1225.0	0	2	0	1
1226.0	0	1	0	4
1227.0	0	3	0	2
1228.0	0	5	0	5
1229.0	0	4	0	4
1230.0	0	3	0	2
1231.0	0	2	0	1
1232.0	0	3	0	4
1233.0	0	3	0	2
1234.0	0	1	0	3
1235.0	0	4	0	4
1236.0	0	3	0	1
1237.0	0	1	0	1
1238.0	0	1	0	1
1239.0	0	2	0	2
1240.0	0	4	0	4
1241.0	0	2	0	3
1242.0	0	4	0	5
1243.0	0	4	0	2
1244.0	0	1	0	1
1245.0	0	0	0	1
1246.0	0	3	0	3
1247.0	0	4	0	4
1248.0	0	2	0	1
1249.0	0	2	0	2
1250.0	0	4	0	4
1251.0	0	1	0	1
1252.0	0	1	0	1
1253.0	0	2	0	2
1254.0	0	2	0	2
1255.0	0	2	0	4
1256.0	0	6	0	6
1257.0	0	2	0	1
1258.0	0	3	0	3
1259.0	0	1	0	2
1260.0	0	3	0	2
1261.0	0	1	0	0
1262.0	0	2	0	3
1263.0	0	3	0	3
1264.0	0	1	0	0
1265.0	0	2	0	2
1266.0	0	2	0	4
1267.0	0	4	0	2
1268.0	0	1	0	1
1269.0	0	3	0	3
1270.0	0	2	0	4
1271.0	0	4	0	2
1272.0	0	0	0	3
1273.0	0	3	0	1
1274.0	0	2	0	3
1275.0	0	2	0	1
1276.0	0	2	0	2
1277.0	0	0	0	2
1278.0	0	3	0	1
1279.0	0	5	0	4
1280.0	0	1	0	2
1281.0	0	2	0	1
1282.0	0	4	0	5
1283.0	0	3	0	2
1284.0	0	2	0	3
1285.0	0	2	0	2
1286.0	0	3	0	2
1288.0	0	4	0	4
1289.0	0	4	0	5
1290.0	0	2	0	1
1291.0	0	3	0	3
1292.0	0	3	0	3
1294.0	0	0	0	1
1295.0	0	2	0	1
1296.0	0	2	0	4
1297.0	0	2	0	1
1298.0	0	1	0	0
1299.0	0	1	0	3
1300.0	0	4	0	3
1301.0	0	5	0	5
1302.0	0	1	0	0
1303.0	0	2	0	2
1304.0	0	3	0	5
1305.0	0	6	0	4
1307.0	0	1	0	2
1308.0	0	1	0	0
1310.0	0	1	0	2
1311.0	0	1	0	1
1312.0	0	2	0	2
1313.0	0	3	0	2
1314.0	0	1	0	1
1315.0	0	1	0	2
1316.0	0	1	0	1
1317.0	0	2	0	1
1318.0	0	2	0	3
1319.0	0	3	0	2
1320.0	0	2	0	4
1321.0	0	2	0	1
1322.0	0	3	0	3
1323.0	0	3	0	3
1324.0	0	2	0	2
1325.0	0	1	0	0
1326.0	0	3	0	3
1327.0	0	2	0	2
1328.0	0	2	0	2
1329.0	0	1	0	1
1330.0	0	2	0	2
1331.0	0	1	0	1
1332.0	0	2	0	2
1333.0	0	3	0	3
1334.0	0	2	0	4
1335.0	0	4	0	2
1337.0	0	2	0	4
1338.0	0	5	0	3
1339.0	0	2	0	5
1340.0	0	2	0	0
1341.0	0	1	0	0
1342.0	0	2	0	4
1343.0	0	2	0	0
1344.0	0	2	0	2
1345.0	0	2	0	2
1346.0	0	2	0	2
1347.0	0	1	0	3
1348.0	0	2	0	0
1349.0	0	1	0	1
1350.0	0	0	0	2
1351.0	0	2	0	3
1352.0	0	6	0	3
1353.0	0	1	0	1
1354.0	0	2	0	3
1355.0	0	2	0	1
1356.0	0	1	0	2
1357.0	0	4	0	3
1359.0	0	3	0	3
1360.0	0	1	0	1
1361.0	0	2	0	2
1363.0	0	0	0	2
1364.0	0	3	0	2
1365.0	0	2	0	2
1366.0	0	2	0	3
1367.0	0	3	0	3
1368.0	0	3	0	2
1369.0	0	2	0	1
1370.0	0	2	0	2
1371.0	0	2	0	3
1372.0	0	2	0	2
1373.0	0	2	0	1
1374.0	0	2	0	3
1376.0	0	4	0	3
1377.0	0	2	0	2
1378.0	0	1	0	2
1379.0	0	2	0	1
1380.0	0	1	0	1
1381.0	0	2	0	2
1382.0	0	2	0	2
1383.0	0	1	0	1
1384.0	0	1	0	1
1386.0	0	1	0	1
1387.0	0	1	0	1
1388.0	0	2	0	2
1389.0	0	1	0	2
1390.0	0	0	0	1
1391.0	0	3	0	1
1392.0	0	1	0	1
1393.0	0	0	0	1
1394.0	0	4	0	3
1395.0	0	1	0	1
1396.0	0	2	0	2
1397.0	0	0	0	1
1398.0	0	2	0	1
1399.0	0	0	0	1
1400.0	0	2	0	2
1401.0	0	1	0	0
1402.0	0	1	0	1
1404.0	0	1	0	2
1405.0	0	2	0	1
1406.0	0	2	0	3
1407.0	0	2	0	1
1409.0	0	3	0	3
1411.0	0	1	0	1
1412.0	0	2	0	2
1413.0	0	2	0	2
1414.0	0	2	0	2
1415.0	0	0	0	1
1416.0	0	1	0	0
1418.0	0	2	0	2
1419.0	0	0	0	1
1420.0	0	1	0	2
1421.0	0	2	0	0
1422.0	0	2	0	2
1423.0	0	0	0	1
1424.0	0	2	0	1
1425.0	0	2	0	5
1426.0	0	5	0	3
1427.0	0	2	0	1
1428.0	0	1	0	1
1429.0	0	1	0	2
1430.0	0	2	0	2
1431.0	0	2	0	1
1432.0	0	2	0	4
1433.0	0	2	0	3
1434.0	0	4	0	2
1435.0	0	3	0	2
1436.0	0	2	0	2
1438.0	0	2	0	5
1439.0	0	3	0	0
1440.0	0	2	0	2
1442.0	0	2	0	2
1443.0	0	1	0	1
1444.0	0	2	0	4
1445.0	0	1	0	1
1446.0	0	4	0	2
1447.0	0	2	0	2
1449.0	0	2	0	2
1450.0	0	0	0	1
1452.0	0	2	0	1
1453.0	0	2	0	4
1454.0	0	2	0	0
1455.0	0	0	0	2
1456.0	0	2	0	1
1457.0	0	3	0	2
1459.0	0	2	0	3
1460.0	0	1	0	1
1461.0	0	1	0	0
1462.0	0	1	0	2
1463.0	0	3	0	4
1464.0	0	4	0	2
1465.0	0	1	0	2
1466.0	0	2	0	2
1467.0	0	3	0	2
1468.0	0	2	0	2
1469.0	0	1	0	1
1470.0	0	1	0	3
1471.0	0	2	0	1
1472.0	0	5	0	4
1474.0	0	0	0	1
1475.0	0	1	0	2
1476.0	0	2	0	0
1477.0	0	1	0	1
1478.0	0	1	0	1
1479.0	0	1	0	2
1481.0	0	1	0	0
1482.0	0	1	0	2
1484.0	0	1	0	0
1486.0	0	3	0	3
1489.0	0	1	0	2
1490.0	0	2	0	2
1491.0	0	2	0	6
1492.0	0	6	0	2
1493.0	0	1	0	1
1494.0	0	1	0	0
1495.0	0	1	0	1
1496.0	0	2	0	2
1498.0	0	1	0	2
1499.0	0	1	0	1
1500.0	0	2	0	1
1501.0	0	1	0	1
1502.0	0	1	0	4
1503.0	0	4	0	4
1504.0	0	3	0	0
1505.0	0	1	0	2
1506.0	0	1	0	0
1507.0	0	3	0	4
1508.0	0	2	0	2
1509.0	0	3	0	4
1510.0	0	3	0	2
1511.0	0	2	0	3
1512.0	0	3	0	1
1514.0	0	1	0	3
1515.0	0	3	0	1
1516.0	0	2	0	4
1517.0	0	3	0	1
1518.0	0	2	0	5
1519.0	0	5	0	2
1520.0	0	0	0	1
1521.0	0	4	0	4
1522.0	0	1	0	0
1524.0	0	1	0	2
1525.0	0	1	0	0
1528.0	0	1	0	1
1529.0	0	2	0	3
1530.0	0	3	0	2
1532.0	0	2	0	4
1533.0	0	4	0	3
1534.0	0	2	0	3
1535.0	0	1	0	0
1536.0	0	1	0	0
1537.0	0	1	0	2
1538.0	0	1	0	1
1539.0	0	3	0	2
1540.0	0	1	0	1
1541.0	0	1	0	1
1542.0	0	0	0	1
1544.0	0	1	0	0
1545.0	0	2	0	3
1546.0	0	1	0	2
1547.0	0	4	0	4
1548.0	0	2	0	0
1549.0	0	2	0	4
1550.0	0	3	0	3
1551.0	0	2	0	1
1552.0	0	2	0	1
1553.0	0	1	0	1
1555.0	0	3	0	3
1557.0	0	2	0	3
1558.0	0	1	0	1
1559.0	0	1	0	0
1560.0	0	1	0	1
1561.0	0	0	0	1
1562.0	0	3	0	2
1564.0	0	1	0	2
1565.0	0	3	0	2
1566.0	0	3	0	3
1567.0	0	3	0	4
1568.0	0	2	0	1
1570.0	0	1	0	3
1571.0	0	2	0	1
1572.0	0	1	0	0
1573.0	0	1	0	2
1574.0	0	1	0	0
1575.0	0	1	0	3
1576.0	0	4	0	4
1577.0	0	1	0	2
1578.0	0	3	0	0
1580.0	0	2	0	3
1581.0	0	1	0	0
1582.0	0	1	0	2
1583.0	0	2	0	3
1584.0	0	2	0	0
1585.0	0	1	0	1
1587.0	0	2	0	2
1588.0	0	0	0	1
1589.0	0	2	0	2
1590.0	0	1	0	0
1591.0	0	1	0	3
1592.0	0	2	0	2
1593.0	0	2	0	0
1594.0	0	1	0	3
1595.0	0	2	0	2
1596.0	0	3	0	2
1597.0	0	2	0	1
1599.0	0	1	0	1
1600.0	0	0	0	1
1601.0	0	2	0	1
1602.0	0	1	0	1
1603.0	0	1	0	1
1606.0	0	3	0	4
1607.0	0	3	0	2
1609.0	0	1	0	1
1610.0	0	1	0	1
1611.0	0	1	0	1
1613.0	0	0	0	1
1614.0	0	3	0	2
1615.0	0	0	0	1
1616.0	0	3	0	3
1617.0	0	1	0	1
1618.0	0	1	0	1
1619.0	0	3	0	2
1620.0	0	1	0	3
1622.0	0	3	0	3
1623.0	0	3	0	2
1624.0	0	2	0	1
1625.0	0	1	0	1
1626.0	0	1	0	1
1627.0	0	3	0	4
1628.0	0	1	0	0
1631.0	0	1	0	3
1632.0	0	2	0	0
1633.0	0	0	0	1
1634.0	0	3	0	2
1637.0	0	1	0	1
1638.0	0	2	0	2
1639.0	0	1	0	2
1640.0	0	3	0	3
1641.0	0	1	0	0
1642.0	0	1	0	1
1643.0	0	4	0	4
1644.0	0	3	0	3
1645.0	0	1	0	1
1646.0	0	0	0	1
1647.0	0	1	0	0
1649.0	0	3	0	3
1650.0	0	1	0	2
1651.0	0	2	0	1
1652.0	0	1	0	1
1653.0	0	1	0	2
1654.0	0	2	0	1
1655.0	0	1	0	1
1659.0	0	3	0	5
1660.0	0	3	0	1
1663.0	0	0	0	1
1664.0	0	1	0	2
1665.0	0	1	0	1
1666.0	0	1	0	2
1667.0	0	4	0	1
1669.0	0	0	0	1
1670.0	0	2	0	1
1671.0	0	0	0	1
1672.0	0	1	0	0
1673.0	0	1	0	1
1674.0	0	1	0	2
1675.0	0	1	0	0
1677.0	0	3	0	3
1678.0	0	1	0	2
1679.0	0	2	0	1
1683.0	0	2	0	2
1685.0	0	1	0	2
1686.0	0	2	0	1
1687.0	0	0	0	3
1688.0	0	3	0	1
1689.0	0	2	0	1
1690.0	0	0	0	1
1691.0	0	2	0	1
1692.0	0	1	0	2
1693.0	0	1	0	0
1695.0	0	1	0	2
1696.0	0	1	0	2
1698.0	0	1	0	0
1699.0	0	1	0	1
1700.0	0	3	0	2
1701.0	0	0	0	1
1702.0	0	1	0	0
1703.0	0	1	0	1
1704.0	0	1	0	3
1705.0	0	3	0	1
1706.0	0	1	0	2
1707.0	0	1	0	0
1708.0	0	2	0	3
1710.0	0	1	0	1
1711.0	0	1	0	1
1712.0	0	1	0	0
1713.0	0	1	0	1
1715.0	0	1	0	1
1716.0	0	3	0	3
1718.0	0	0	0	1
1719.0	0	2	0	2
1720.0	0	1	0	0
1721.0	0	1	0	2
1723.0	0	1	0	1
1724.0	0	1	0	1
1725.0	0	1	0	0
1726.0	0	0	0	1
1727.0	0	1	0	0
1728.0	0	1	0	1
1729.0	0	3	0	4
1731.0	0	0	0	1
1732.0	0	4	0	2
1733.0	0	0	0	1
1734.0	0	4	0	3
1735.0	0	1	0	1
1736.0	0	2	0	2
1737.0	0	1	0	1
1738.0	0	2	0	2
1739.0	0	1	0	1
1740.0	0	0	0	1
1741.0	0	1	0	0
1743.0	0	0	0	1
1744.0	0	1	0	1
1745.0	0	1	0	1
1746.0	0	1	0	1
1747.0	0	1	0	0
1748.0	0	0	0	1
1749.0	0	2	0	1
1750.0	0	1	0	1
1751.0	0	1	0	1
1752.0	0	0	0	1
1753.0	0	2	0	2
1754.0	0	1	0	0
1755.0	0	0	0	1
1756.0	0	1	0	0
1758.0	0	0	0	1
1759.0	0	1	0	1
1760.0	0	1	0	2
1761.0	0	2	0	0
1764.0	0	2	0	3
1765.0	0	1	0	1
1766.0	0	2	0	1
1767.0	0	2	0	2
1768.0	0	1	0	3
1769.0	0	1	0	1
1771.0	0	4	0	3
1772.0	0	1	0	0
1773.0	0	0	0	1
1774.0	0	2	0	1
1775.0	0	1	0	1
1776.0	0	1	0	2
1777.0	0	2	0	1
1778.0	0	1	0	1
1779.0	0	0	0	1
1780.0	0	2	0	2
1781.0	0	2	0	2
1783.0	0	0	0	1
1784.0	0	2	0	0
1786.0	0	1	0	1
1787.0	0	0	0	1
1788.0	0	0	0	1
1789.0	0	2	0	0
1790.0	0	1	0	1
1792.0	0	1	0	1
1794.0	0	2	0	3
1795.0	0	1	0	1
1796.0	0	1	0	0
1798.0	0	0	0	1
1799.0	0	2	0	3
1800.0	0	2	0	0
1801.0	0	1	0	1
1802.0	0	1	0	1
1805.0	0	0	0	1
1806.0	0	1	0	2
1807.0	0	1	0	0
1808.0	0	2	0	1
1810.0	0	1	0	3
1811.0	0	2	0	0
1812.0	0	0	0	1
1813.0	0	1	0	0
1814.0	0	0	0	1
1815.0	0	1	0	0
1816.0	0	1	0	1
1817.0	0	0	0	1
1818.0	0	1	0	0
1819.0	0	1	0	2
1820.0	0	4	0	4
1821.0	0	3	0	2
1822.0	0	0	0	1
1823.0	0	1	0	2
1824.0	0	2	0	0
1826.0	0	1	0	1
1830.0	0	0	0	3
1831.0	0	3	0	0
1832.0	0	0	0	3
1833.0	0	2	0	1
1834.0	0	1	0	0
1835.0	0	2	0	1
1836.0	0	1	0	3
1838.0	0	2	0	0
1840.0	0	1	0	2
1841.0	0	1	0	0
1842.0	0	1	0	1
1843.0	0	0	0	1
1844.0	0	1	0	1
1846.0	0	2	0	1
1847.0	0	1	0	1
1852.0	0	1	0	1
1853.0	0	0	0	2
1854.0	0	3	0	1
1855.0	0	1	0	1
1856.0	0	0	0	4
1857.0	0	2	0	0
1858.0	0	2	0	1
1859.0	0	1	0	0
1860.0	0	1	0	1
1861.0	0	1	0	1
1863.0	0	0	0	1
1864.0	0	1	0	1
1865.0	0	1	0	0
1866.0	0	2	0	3
1867.0	0	1	0	1
1868.0	0	1	0	0
1870.0	0	0	0	1
1871.0	0	1	0	1
1872.0	0	2	0	2
1873.0	0	2	0	1
1874.0	0	1	0	2
1875.0	0	2	0	1
1876.0	0	1	0	3
1877.0	0	3	0	1
1878.0	0	0	0	1
1879.0	0	0	0	1
1880.0	0	3	0	1
1881.0	0	0	0	1
1882.0	0	1	0	1
1883.0	0	1	0	2
1884.0	0	2	0	1
1885.0	0	1	0	0
1887.0	0	0	0	1
1888.0	0	1	0	2
1889.0	0	2	0	2
1890.0	0	1	0	0
1891.0	0	1	0	0
1892.0	0	0	0	1
1893.0	0	1	0	0
1894.0	0	0	0	2
1895.0	0	4	0	2
1898.0	0	0	0	1
1899.0	0	2	0	2
1900.0	0	1	0	1
1901.0	0	1	0	1
1902.0	0	1	0	0
1904.0	0	0	0	2
1905.0	0	2	0	1
1906.0	0	1	0	0
1909.0	0	2	0	3
1911.0	0	2	0	4
1912.0	0	2	0	1
1913.0	0	2	0	0
1915.0	0	2	0	2
1916.0	0	0	0	2
1917.0	0	3	0	1
1918.0	0	0	0	1
1919.0	0	1	0	1
1920.0	0	1	0	1
1921.0	0	1	0	1
1922.0	0	1	0	1
1923.0	0	1	0	0
1926.0	0	0	0	2
1927.0	0	3	0	2
1928.0	0	1	0	0
1929.0	0	2	0	2
1931.0	0	1	0	1
1932.0	0	0	0	1
1933.0	0	1	0	1
1934.0	0	1	0	0
1935.0	0	0	0	1
1936.0	0	2	0	1
1939.0	0	1	0	1
1944.0	0	0	0	2
1946.0	0	2	0	1
1947.0	0	1	0	0
1949.0	0	0	0	1
1950.0	0	1	0	0
1952.0	0	1	0	2
1953.0	0	1	0	0
1960.0	0	1	0	1
1963.0	0	1	0	1
1964.0	0	3	0	3
1966.0	0	2	0	3
1967.0	0	1	0	1
1968.0	0	1	0	2
1969.0	0	3	0	2
1970.0	0	1	0	0
1971.0	0	1	0	1
1972.0	0	1	0	1
1976.0	0	1	0	2
1978.0	0	1	0	1
1979.0	0	0	0	1
1980.0	0	2	0	0
1982.0	0	0	0	1
1983.0	0	1	0	1
1984.0	0	1	0	0
1989.0	0	0	0	1
1990.0	0	2	0	1
1992.0	0	1	0	1
1995.0	0	1	0	1
1996.0	0	0	0	2
1997.0	0	2	0	1
1998.0	0	0	0	1
1999.0	0	2	0	0
2000.0	0	1	0	1
2002.0	0	0	0	1
2003.0	0	2	0	1
2004.0	0	0	0	1
2005.0	0	1	0	0
2008.0	0	1	0	2
2009.0	0	1	0	0
2012.0	0	2	0	2
2016.0	0	1	0	2
2018.0	0	1	0	0
2019.0	0	1	0	1
2021.0	0	0	0	1
2022.0	0	1	0	0
2025.0	0	1	0	1
2026.0	0	0	0	3
2027.0	0	3	0	2
2029.0	0	1	0	1
2031.0	0	2	0	0
2034.0	0	0	0	1
2035.0	0	1	0	0
2039.0	0	1	0	2
2040.0	0	2	0	1
2044.0	0	0	0	2
2045.0	0	1	0	1
2047.0	0	2	0	0
2049.0	0	1	0	1
2051.0	0	0	0	1
2052.0	0	1	0	0
2057.0	0	1	0	2
2058.0	0	1	0	0
2059.0	0	0	0	2
2060.0	0	1	0	0
2061.0	0	1	0	1
2062.0	0	0	0	1
2063.0	0	3	0	1
2064.0	0	1	0	2
2065.0	0	1	0	1
2068.0	0	2	0	1
2072.0	0	1	0	1
2073.0	0	2	0	3
2075.0	0	2	0	1
2076.0	0	0	0	1
2077.0	0	1	0	0
2078.0	0	0	0	1
