## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/SCP_4733_T_S96_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP4733_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP4733_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 15:22:46 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	19315846	35204302	0	0	8982877	1092	0.465052	13647345

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
963.0	0	2	0	2
964.0	0	2	0	3
966.0	0	4	0	4
967.0	0	2	0	1
968.0	0	1	0	1
969.0	0	1	0	1
971.0	0	1	0	2
972.0	0	4	0	3
973.0	0	1	0	1
975.0	0	1	0	1
977.0	0	1	0	1
978.0	0	0	0	1
979.0	0	1	0	0
980.0	0	1	0	1
982.0	0	4	0	4
983.0	0	1	0	1
984.0	0	2	0	2
985.0	0	2	0	2
987.0	0	1	0	1
988.0	0	1	0	1
989.0	0	1	0	1
990.0	0	1	0	1
991.0	0	0	0	1
992.0	0	2	0	1
995.0	0	2	0	2
998.0	0	2	0	2
999.0	0	1	0	1
1001.0	0	1	0	1
1002.0	0	1	0	2
1003.0	0	1	0	0
1005.0	0	1	0	1
1006.0	0	2	0	2
1007.0	0	0	0	1
1008.0	0	1	0	0
1009.0	0	1	0	1
1013.0	0	2	0	2
1015.0	0	1	0	1
1016.0	0	2	0	4
1017.0	0	2	0	0
1019.0	0	3	0	3
1020.0	0	0	0	1
1021.0	0	1	0	0
1023.0	0	1	0	1
1024.0	0	1	0	1
1025.0	0	3	0	3
1027.0	0	3	0	3
1029.0	0	1	0	1
1030.0	0	0	0	1
1031.0	0	1	0	0
1032.0	0	2	0	2
1033.0	0	1	0	1
1036.0	0	1	0	1
1038.0	0	0	0	1
1039.0	0	2	0	1
1042.0	0	2	0	2
1043.0	0	3	0	4
1044.0	0	2	0	1
1046.0	0	1	0	1
1047.0	0	1	0	1
1048.0	0	1	0	1
1049.0	0	2	0	2
1050.0	0	1	0	1
1052.0	0	1	0	2
1053.0	0	2	0	1
1054.0	0	1	0	1
1057.0	0	1	0	1
1058.0	0	0	0	1
1059.0	0	2	0	1
1060.0	0	1	0	1
1062.0	0	1	0	1
1064.0	0	1	0	2
1065.0	0	3	0	2
1067.0	0	2	0	2
1068.0	0	1	0	1
1070.0	0	1	0	1
1073.0	0	0	0	2
1074.0	0	2	0	1
1075.0	0	3	0	2
1076.0	0	1	0	1
1077.0	0	2	0	2
1079.0	0	2	0	2
1081.0	0	1	0	1
1083.0	0	1	0	1
1084.0	0	1	0	2
1085.0	0	3	0	2
1087.0	0	2	0	2
1088.0	0	1	0	1
1091.0	0	0	0	1
1092.0	0	1	0	0
1093.0	0	1	0	1
1094.0	0	1	0	1
1096.0	0	0	0	2
1097.0	0	2	0	0
1100.0	0	1	0	1
1103.0	0	1	0	1
1104.0	0	3	0	3
1106.0	0	3	0	3
1107.0	0	1	0	1
1109.0	0	1	0	1
1111.0	0	1	0	1
1116.0	0	2	0	2
1118.0	0	0	0	1
1119.0	0	1	0	0
1120.0	0	2	0	2
1121.0	0	1	0	1
1123.0	0	2	0	2
1125.0	0	3	0	5
1126.0	0	3	0	1
1127.0	0	1	0	1
1130.0	0	1	0	1
1132.0	0	1	0	1
1134.0	0	2	0	3
1135.0	0	1	0	0
1137.0	0	2	0	2
1138.0	0	1	0	1
1139.0	0	2	0	2
1140.0	0	2	0	2
1141.0	0	1	0	1
1142.0	0	1	0	1
1145.0	0	1	0	1
1146.0	0	1	0	1
1147.0	0	1	0	2
1148.0	0	1	0	0
1149.0	0	2	0	3
1150.0	0	1	0	0
1151.0	0	1	0	2
1152.0	0	1	0	0
1156.0	0	1	0	1
1157.0	0	1	0	1
1158.0	0	1	0	1
1162.0	0	1	0	1
1164.0	0	1	0	1
1167.0	0	2	0	2
1169.0	0	1	0	1
1170.0	0	1	0	1
1173.0	0	1	0	1
1175.0	0	1	0	2
1176.0	0	1	0	1
1177.0	0	1	0	0
1178.0	0	0	0	1
1179.0	0	1	0	0
1184.0	0	1	0	1
1187.0	0	2	0	2
1188.0	0	1	0	1
1189.0	0	1	0	1
1190.0	0	1	0	3
1191.0	0	1	0	1
1192.0	0	2	0	0
1196.0	0	1	0	1
1198.0	0	3	0	3
1201.0	0	1	0	1
1202.0	0	1	0	1
1204.0	0	1	0	1
1205.0	0	1	0	1
1206.0	0	1	0	1
1207.0	0	0	0	1
1208.0	0	1	0	0
1210.0	0	1	0	1
1214.0	0	1	0	1
1216.0	0	0	0	2
1217.0	0	2	0	0
1219.0	0	2	0	2
1220.0	0	1	0	1
1222.0	0	1	0	2
1223.0	0	2	0	1
1225.0	0	1	0	1
1226.0	0	0	0	3
1227.0	0	3	0	1
1228.0	0	1	0	0
1238.0	0	1	0	1
1240.0	0	0	0	1
1241.0	0	2	0	1
1242.0	0	0	0	1
1243.0	0	1	0	0
1244.0	0	0	0	2
1245.0	0	2	0	1
1246.0	0	3	0	2
1250.0	0	0	0	1
1251.0	0	1	0	0
1252.0	0	1	0	1
1253.0	0	1	0	1
1254.0	0	1	0	1
1255.0	0	1	0	1
1256.0	0	1	0	1
1262.0	0	1	0	1
1263.0	0	0	0	1
1264.0	0	2	0	1
1266.0	0	1	0	1
1267.0	0	1	0	1
1269.0	0	2	0	3
1270.0	0	1	0	0
1271.0	0	1	0	3
1272.0	0	3	0	1
1273.0	0	1	0	2
1274.0	0	1	0	0
1275.0	0	2	0	2
1277.0	0	1	0	1
1278.0	0	1	0	1
1279.0	0	1	0	1
1280.0	0	1	0	1
1283.0	0	2	0	3
1284.0	0	1	0	0
1285.0	0	1	0	1
1286.0	0	1	0	1
1289.0	0	1	0	1
1292.0	0	1	0	1
1293.0	0	0	0	1
1295.0	0	1	0	0
1300.0	0	2	0	2
1301.0	0	1	0	2
1302.0	0	1	0	0
1303.0	0	1	0	1
1304.0	0	1	0	1
1307.0	0	2	0	2
1318.0	0	1	0	1
1319.0	0	1	0	1
1320.0	0	1	0	1
1322.0	0	1	0	1
1328.0	0	1	0	1
1330.0	0	0	0	1
1331.0	0	1	0	0
1332.0	0	0	0	1
1333.0	0	1	0	0
1334.0	0	1	0	1
1335.0	0	0	0	1
1336.0	0	1	0	0
1337.0	0	1	0	2
1338.0	0	1	0	0
1340.0	0	1	0	1
1341.0	0	1	0	1
1344.0	0	0	0	1
1345.0	0	3	0	2
1347.0	0	1	0	1
1349.0	0	1	0	1
1352.0	0	1	0	1
1353.0	0	1	0	1
1355.0	0	1	0	1
1356.0	0	1	0	2
1357.0	0	1	0	1
1358.0	0	1	0	0
1359.0	0	1	0	2
1360.0	0	1	0	1
1361.0	0	1	0	0
1362.0	0	1	0	2
1363.0	0	1	0	0
1364.0	0	2	0	3
1365.0	0	2	0	2
1367.0	0	1	0	0
1368.0	0	1	0	1
1372.0	0	1	0	1
1374.0	0	0	0	1
1375.0	0	1	0	0
1378.0	0	0	0	1
1379.0	0	1	0	1
1380.0	0	2	0	1
1381.0	0	1	0	1
1383.0	0	2	0	2
1384.0	0	1	0	1
1385.0	0	0	0	1
1387.0	0	1	0	0
1388.0	0	1	0	1
1393.0	0	1	0	1
1396.0	0	2	0	2
1401.0	0	1	0	2
1402.0	0	1	0	0
1405.0	0	1	0	1
1409.0	0	1	0	2
1410.0	0	1	0	0
1411.0	0	1	0	1
1412.0	0	1	0	1
1414.0	0	1	0	1
1416.0	0	1	0	1
1417.0	0	1	0	1
1420.0	0	2	0	2
1422.0	0	1	0	1
1426.0	0	0	0	1
1427.0	0	1	0	0
1433.0	0	0	0	2
1434.0	0	2	0	0
1436.0	0	1	0	1
1441.0	0	0	0	1
1442.0	0	1	0	1
1443.0	0	1	0	0
1446.0	0	2	0	2
1447.0	0	0	0	1
1448.0	0	1	0	0
1451.0	0	1	0	1
1455.0	0	0	0	1
1456.0	0	1	0	0
1457.0	0	1	0	2
1458.0	0	1	0	0
1460.0	0	1	0	1
1462.0	0	1	0	1
1464.0	0	0	0	1
1465.0	0	1	0	1
1466.0	0	1	0	0
1469.0	0	0	0	1
1470.0	0	1	0	1
1471.0	0	1	0	0
1476.0	0	1	0	2
1477.0	0	1	0	0
1480.0	0	1	0	2
1481.0	0	1	0	0
1483.0	0	1	0	1
1486.0	0	1	0	1
1487.0	0	0	0	1
1488.0	0	1	0	0
1493.0	0	0	0	1
1494.0	0	1	0	0
1500.0	0	1	0	1
1501.0	0	1	0	1
1505.0	0	1	0	1
1511.0	0	1	0	1
1513.0	0	0	0	1
1514.0	0	1	0	0
1522.0	0	1	0	1
1524.0	0	1	0	1
1529.0	0	1	0	1
1530.0	0	1	0	1
1533.0	0	1	0	1
1535.0	0	1	0	1
1536.0	0	1	0	1
1539.0	0	2	0	2
1541.0	0	0	0	1
1542.0	0	1	0	1
1543.0	0	1	0	0
1544.0	0	1	0	1
1546.0	0	1	0	1
1549.0	0	1	0	1
1550.0	0	0	0	1
1551.0	0	1	0	0
1552.0	0	0	0	1
1554.0	0	1	0	0
1569.0	0	1	0	1
1576.0	0	0	0	1
1577.0	0	1	0	0
1578.0	0	0	0	1
1579.0	0	3	0	2
1580.0	0	1	0	1
1581.0	0	1	0	1
1590.0	0	1	0	1
1591.0	0	1	0	1
1592.0	0	1	0	2
1593.0	0	1	0	0
1599.0	0	1	0	1
1607.0	0	1	0	1
1609.0	0	0	0	1
1610.0	0	1	0	0
1611.0	0	1	0	1
1616.0	0	1	0	2
1617.0	0	1	0	0
1618.0	0	1	0	1
1619.0	0	1	0	1
1624.0	0	1	0	1
1627.0	0	1	0	1
1628.0	0	2	0	2
1632.0	0	1	0	1
1633.0	0	1	0	1
1638.0	0	0	0	1
1639.0	0	2	0	1
1645.0	0	0	0	1
1647.0	0	2	0	1
1649.0	0	1	0	1
1654.0	0	1	0	1
1656.0	0	1	0	1
1659.0	0	0	0	1
1660.0	0	1	0	1
1661.0	0	1	0	0
1666.0	0	1	0	1
1669.0	0	1	0	1
1671.0	0	1	0	1
1680.0	0	1	0	1
1682.0	0	1	0	1
1693.0	0	0	0	1
1694.0	0	2	0	1
1696.0	0	1	0	1
1697.0	0	1	0	1
1706.0	0	1	0	1
1707.0	0	0	0	1
1708.0	0	1	0	0
1709.0	0	1	0	1
1712.0	0	0	0	2
1713.0	0	2	0	0
1714.0	0	1	0	1
1716.0	0	1	0	1
1726.0	0	1	0	1
1729.0	0	0	0	1
1731.0	0	1	0	0
1732.0	0	0	0	1
1733.0	0	1	0	1
1734.0	0	1	0	0
1737.0	0	1	0	1
1742.0	0	1	0	1
1748.0	0	1	0	1
1749.0	0	1	0	1
1751.0	0	0	0	1
1752.0	0	1	0	0
1755.0	0	1	0	1
1758.0	0	0	0	1
1759.0	0	1	0	0
1763.0	0	1	0	1
1764.0	0	1	0	1
1766.0	0	1	0	1
1767.0	0	1	0	1
1770.0	0	0	0	1
1771.0	0	2	0	2
1772.0	0	1	0	0
1776.0	0	1	0	1
1787.0	0	0	0	1
1788.0	0	1	0	0
1794.0	0	0	0	1
1795.0	0	1	0	0
1796.0	0	1	0	1
1799.0	0	0	0	1
1800.0	0	1	0	0
1806.0	0	1	0	1
1817.0	0	1	0	1
1823.0	0	0	0	1
1824.0	0	1	0	0
1827.0	0	1	0	1
1837.0	0	0	0	1
1838.0	0	2	0	1
1839.0	0	0	0	1
1840.0	0	1	0	0
1852.0	0	0	0	1
1853.0	0	1	0	0
1857.0	0	1	0	1
1858.0	0	0	0	1
1859.0	0	1	0	0
1875.0	0	0	0	1
1876.0	0	1	0	0
1881.0	0	0	0	2
1882.0	0	2	0	0
1883.0	0	1	0	1
1884.0	0	0	0	2
1885.0	0	2	0	0
1886.0	0	1	0	1
1890.0	0	0	0	2
1891.0	0	2	0	0
1906.0	0	1	0	2
1911.0	0	1	0	0
1913.0	0	0	0	1
1916.0	0	1	0	0
1917.0	0	1	0	1
1924.0	0	0	0	1
1925.0	0	1	0	0
1934.0	0	0	0	1
1936.0	0	1	0	0
1937.0	0	1	0	1
1938.0	0	1	0	1
1940.0	0	1	0	1
1943.0	0	0	0	1
1944.0	0	1	0	0
1963.0	0	0	0	1
1964.0	0	1	0	0
1965.0	0	1	0	1
1967.0	0	0	0	1
1968.0	0	1	0	0
1970.0	0	0	0	1
1971.0	0	1	0	0
1975.0	0	0	0	1
1976.0	0	0	0	1
1977.0	0	1	0	0
1978.0	0	1	0	0
1983.0	0	0	0	1
1985.0	0	1	0	0
1994.0	0	1	0	1
2000.0	0	0	0	1
2001.0	0	2	0	1
2007.0	0	1	0	1
2027.0	0	0	0	1
2029.0	0	1	0	0
2036.0	0	1	0	2
2037.0	0	1	0	1
2038.0	0	2	0	1
2046.0	0	1	0	1
2056.0	0	1	0	1
2077.0	0	0	0	1
2079.0	0	1	0	0
2080.0	0	1	0	1
2085.0	0	1	0	1
2107.0	0	1	0	1
2112.0	0	1	0	1
2114.0	0	0	0	1
2115.0	0	1	0	1
2118.0	0	1	0	0
2123.0	0	1	0	1
2124.0	0	0	0	1
2126.0	0	1	0	0
2127.0	0	0	0	1
2129.0	0	1	0	0
2134.0	0	0	0	1
2135.0	0	1	0	0
2139.0	0	1	0	1
2146.0	0	1	0	1
2147.0	0	1	0	2
2148.0	0	1	0	0
2163.0	0	0	0	1
2164.0	0	1	0	0
2169.0	0	0	0	1
2172.0	0	1	0	0
2174.0	0	0	0	1
2175.0	0	1	0	0
2184.0	0	2	0	3
2185.0	0	1	0	0
2190.0	0	1	0	2
2191.0	0	1	0	0
2193.0	0	0	0	1
2194.0	0	1	0	0
2210.0	0	1	0	1
2223.0	0	0	0	1
2224.0	0	1	0	0
2228.0	0	0	0	1
2229.0	0	1	0	0
2254.0	0	1	0	1
2264.0	0	1	0	1
2269.0	0	2	0	2
2273.0	0	0	0	1
2275.0	0	1	0	0
2277.0	0	1	0	1
2296.0	0	0	0	1
2298.0	0	1	0	0
2306.0	0	1	0	1
2314.0	0	0	0	2
2316.0	0	2	0	0
2333.0	0	0	0	1
2334.0	0	1	0	0
2356.0	0	0	0	1
2358.0	0	1	0	0
2360.0	0	0	0	1
2362.0	0	1	0	0
2396.0	0	0	0	1
2397.0	0	1	0	0
2406.0	0	0	0	1
2407.0	0	1	0	0
2420.0	0	1	0	1
2428.0	0	0	0	1
2429.0	0	2	0	1
2444.0	0	0	0	1
2446.0	0	1	0	0
2452.0	0	1	0	1
2455.0	0	1	0	1
2464.0	0	0	0	1
2466.0	0	1	0	0
2474.0	0	0	0	1
2475.0	0	1	0	0
2483.0	0	0	0	1
2484.0	0	1	0	0
2495.0	0	0	0	1
2498.0	0	1	0	0
2505.0	0	0	0	1
2506.0	0	1	0	0
2516.0	0	0	0	1
2517.0	0	1	0	0
2524.0	0	0	0	1
2525.0	0	1	0	0
2535.0	0	0	0	1
2538.0	0	1	0	1
2541.0	0	1	0	0
2551.0	0	0	0	1
2553.0	0	1	0	0
2563.0	0	1	0	1
2596.0	0	1	0	1
2605.0	0	0	0	1
2607.0	0	1	0	0
2609.0	0	1	0	1
2646.0	0	0	0	1
2647.0	0	1	0	0
2648.0	0	0	0	1
2650.0	0	1	0	0
2656.0	0	0	0	1
2660.0	0	1	0	0
2661.0	0	0	0	1
2664.0	0	1	0	0
2673.0	0	0	0	1
2675.0	0	1	0	1
2678.0	0	1	0	0
2686.0	0	0	0	1
2687.0	0	1	0	0
2699.0	0	1	0	1
2726.0	0	1	0	1
2729.0	0	0	0	1
2730.0	0	1	0	0
2733.0	0	0	0	1
2736.0	0	1	0	0
2758.0	0	1	0	1
2823.0	0	0	0	1
2824.0	0	1	0	0
2825.0	0	0	0	1
2826.0	0	1	0	1
2827.0	0	1	0	0
2831.0	0	0	0	1
2832.0	0	1	0	0
2841.0	0	0	0	1
2843.0	0	1	0	1
2844.0	0	0	0	1
2845.0	0	2	0	0
2847.0	0	0	0	1
2848.0	0	1	0	0
2869.0	0	1	0	1
2872.0	0	0	0	1
2875.0	0	1	0	0
2886.0	0	0	0	1
2888.0	0	1	0	0
2901.0	0	0	0	1
2905.0	0	1	0	0
2948.0	0	1	0	1
2959.0	0	1	0	1
2970.0	0	0	0	1
2973.0	0	1	0	0
2977.0	0	1	0	1
2989.0	0	0	0	1
2992.0	0	1	0	0
3014.0	0	1	0	1
3022.0	0	0	0	1
3024.0	0	1	0	1
3026.0	0	1	0	0
3029.0	0	0	0	1
3031.0	0	1	0	0
3043.0	0	0	0	1
3044.0	0	1	0	0
3064.0	0	0	0	1
3067.0	0	1	0	0
3079.0	0	1	0	1
3097.0	0	0	0	1
3098.0	0	1	0	0
3110.0	0	1	0	1
3115.0	0	1	0	1
3125.0	0	0	0	1
3127.0	0	1	0	0
3131.0	0	1	0	1
3137.0	0	1	0	1
3146.0	0	0	0	1
3148.0	0	1	0	0
3149.0	0	0	0	1
3150.0	0	1	0	0
3165.0	0	0	0	1
3166.0	0	1	0	0
3172.0	0	0	0	1
3174.0	0	1	0	0
3183.0	0	0	0	1
3187.0	0	1	0	0
3197.0	0	1	0	1
3223.0	0	0	0	1
3225.0	0	1	0	0
3283.0	0	0	0	1
3284.0	0	0	0	1
3285.0	0	1	0	0
3287.0	0	2	0	1
3293.0	0	0	0	1
3295.0	0	1	0	0
3326.0	0	0	0	1
3328.0	0	1	0	0
3364.0	0	0	0	1
3368.0	0	1	0	0
3432.0	0	0	0	1
3436.0	0	1	0	0
3441.0	0	0	0	1
3443.0	0	1	0	0
3451.0	0	0	0	1
3453.0	0	1	0	0
3477.0	0	0	0	1
3478.0	0	1	0	0
3528.0	0	0	0	1
3529.0	0	1	0	0
3573.0	0	0	0	1
3576.0	0	1	0	0
3596.0	0	0	0	2
3598.0	0	1	0	0
3599.0	0	1	0	0
3614.0	0	0	0	1
3615.0	0	1	0	0
3626.0	0	0	0	1
3628.0	0	1	0	0
3667.0	0	0	0	1
3670.0	0	1	0	0
3673.0	0	0	0	1
3675.0	0	1	0	0
3732.0	0	1	0	1
3737.0	0	0	0	1
3743.0	0	1	0	0
3764.0	0	1	0	1
3771.0	0	0	0	1
3772.0	0	0	0	1
3774.0	0	1	0	0
3775.0	0	1	0	0
3802.0	0	0	0	1
3804.0	0	1	0	0
3848.0	0	0	0	1
3850.0	0	1	0	0
4121.0	0	0	0	1
4123.0	0	1	0	0
4132.0	0	0	0	1
4133.0	0	1	0	0
4217.0	0	0	0	1
4219.0	0	1	0	0
4334.0	0	0	0	1
4339.0	0	1	0	0
4430.0	0	0	0	1
4436.0	0	1	0	0
4771.0	0	1	0	1
4792.0	0	0	0	1
4793.0	0	1	0	0
4860.0	0	0	0	1
4865.0	0	1	0	0
4880.0	0	0	0	1
4882.0	0	0	0	1
4883.0	0	1	0	0
4884.0	0	1	0	0
5263.0	0	0	0	1
5266.0	0	1	0	0
5302.0	0	0	0	1
5306.0	0	1	0	1
5312.0	0	1	0	0
5465.0	0	0	0	1
5467.0	0	0	0	1
5471.0	0	1	0	0
5476.0	0	1	0	0
5525.0	0	0	0	1
5532.0	0	1	0	0
5658.0	0	0	0	1
5660.0	0	1	0	0
5861.0	0	0	0	1
5866.0	0	1	0	0
5872.0	0	0	0	1
5881.0	0	1	0	0
5957.0	0	0	0	1
5959.0	0	1	0	0
6091.0	0	0	0	1
6099.0	0	1	0	0
6110.0	0	0	0	1
6115.0	0	1	0	0
6155.0	0	0	0	1
6161.0	0	1	0	0
6476.0	0	0	0	1
6483.0	0	1	0	0
6623.0	0	0	0	1
6631.0	0	1	0	0
7123.0	0	0	0	1
7126.0	0	1	0	0
7808.0	0	0	0	1
7819.0	0	1	0	0
8460.0	0	0	0	1
8469.0	0	1	0	0
8477.0	0	0	0	1
8487.0	0	1	0	0
9467.0	0	0	0	1
9487.0	0	1	0	0
13632.0	0	0	0	1
13660.0	0	1	0	0
17997.0	0	0	0	1
18055.0	0	1	0	0

