NAME	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts
AL158071.4	1.28636603951593287	1.00000000000000000	2.55910578279433576	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.75386971492606003	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.29427839098915376	1.14911766688127659	1.00000000000000000	4.85142988760231741	1.00000000000000000	1.00000000000000000	1.00000000000000000	12.35444294185624337	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.01281234153750210
AL161421.1	2.25269265808313479	15.76280848324805994	3.66843264661898472	2.97399859006389544	3.26305272233926802	1.00000000000000000	1.56166270132799268	11.05836411840198963	5.99510479729866130	1.92866176169065429	4.58515459186601770	8.72170958650248451	1.37557345949267806	7.24671303461897409	2.33380300566787646	2.80115840662033033	1.94234551266022071	1.00000000000000000	2.76311261888184045	5.11162847337874204	3.91005419033325330	25.14722428138990296	4.72166682290421402	1.75560463588659044	4.64968831661777138	3.46026488946386523	1.86046849293458560
AL161772.1	1.10911355709759651	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.40261020246462120	13.22649713841131813	1.00000000000000000	2.69989019126951568	1.00000000000000000	1.00000000000000000	2.33504753436745371	1.00000000000000000	1.00000000000000000	2.18081541717014504	2.01619409705627106	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	8.89556553476218603
AL161781.2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.53320024655178999	1.00000000000000000	1.00000000000000000	18.02372119934216954	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	36.86447220693283811	17.94256107085550767	1.00000000000000000	1.00000000000000000
AL162253.2	2.02117192380037380	11.64464358733018301	5.22355442706927864	5.51030750334869079	3.82392796018292902	5.87971676850339886	13.17389190231396157	1.00000000000000000	5.97334738810028387	8.22862633254563569	1.00000000000000000	1.00000000000000000	2.40609656026752816	1.00000000000000000	3.39232407373176015	2.43080304674424674	2.64932163949939303	1.00000000000000000	5.10343423661198958	2.70253916691353790	4.81224207413122418	6.96282184634989765	6.51361931131467742	6.79196195014882331	20.89189381948403934	6.75818488924753424	1.86353112502740847
AL162390.1	5.85336467903442337	5.88545389568165422	25.75669590740895387	14.60162724339394558	9.83485836159147375	24.18726399533119675	45.22544028471664745	29.49063819885325799	27.40183243776371569	3.99458997257982240	11.79576950162710247	25.02765772143142087	4.09627056854768767	1.00000000000000000	7.10680589188865852	4.26269417117720018	3.67145946188493877	3.80740368499812476	16.66426514408843218	22.90587381106601228	6.47213300635566480	3.43602369635369165	19.47586727923763306	29.23672674112548009	24.63577567945477398	7.09170147392574179	9.88182917104155223
AL163051.1	2.03634279571365484	1.64048287284749761	4.52901906458174430	2.62822111389250068	3.59283297852032657	1.00000000000000000	4.43238932397919783	22.17424842918428851	13.40446493736274647	6.51180139322422669	4.31564986737401046	1.00000000000000000	5.89245313478311328	3.38258615431534393	1.00000000000000000	9.54397145594566965	6.07987541674260168	1.00000000000000000	2.28450900276415236	8.14740084768172679	5.37275097972025417	3.25692996363256970	1.00000000000000000	1.96524164824663972	3.29755126985658853	2.69546412482684561	2.76848853254100291
AL353622.1	1.75756868586097603	2.19573171606633100	3.13174280943832972	4.47060970667478053	3.24651041958099418	4.82775119617224124	2.14869932971177668	5.12583806085609162	4.17726602612983999	3.12016958599348548	3.26644304428629395	1.00000000000000000	2.03659319404205341	1.00000000000000000	2.99132578488106571	1.90300118543056218	1.77859656269109223	55.29408150711296344	3.37042670390344234	15.06935971359345494	2.94165331780011075	2.76818975821195501	1.00000000000000000	2.40415293563554622	1.00000000000000000	1.59150247543785772	1.08601866546610792
AL353759.1	1.25223566889973914	1.53738767254174746	1.69070170458273461	1.33067711429986613	1.69684565844249269	1.00000000000000000	1.00000000000000000	11.03764115432867854	2.37160664515987651	1.24303238309291775	4.30823485820905994	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.46088906951708664	2.26465072722621308	1.51066224618095402	1.00000000000000000	2.00270078509761129	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.45636723756261999	2.32422618842679096	1.00000000000000000	1.00000000000000000	1.18014780441086331
AL353770.4	1.19874277235490290	1.44504812750450906	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	5.67836257309937231	1.00000000000000000	2.77818743559262815	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.33529532726753608	1.12100905335283074	1.40233791605126057	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	44.72970855362611786
AL355075.4	8.01976262884919677	17.75060217717486566	10.12212180547600049	5.26880675146039756	3.58297024387868612	17.99536322423460533	10.14983427172208685	49.86611590874290556	8.52230488682707943	18.89159037352606063	8.83468644204649323	7.00820721105026845	9.59623839695539260	1.00000000000000000	14.76750915224719130	8.45514663843540504	8.06791608602600263	1.00000000000000000	6.07936415687512355	6.61792808304620106	13.09713696460304710	14.78916399161630579	6.53177458685915191	4.16941249253877899	3.51931686203966843	3.85007873342500284	8.79377135913019004
AL355881.1	1.61470511362787805	4.63151573461587684	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	6.89441916393561804	54.60996031373633031	1.00000000000000000	1.00000000000000000	1.25588686934442051	1.54611862570339853	4.74860364514219579	2.26853161105974799	1.78224367919134563	1.00000000000000000	1.00000000000000000	5.51946760671593317	47.52319321536695895	2.78043518748431495	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.88648552812375025	1.84401549471609361
AL356055.1	1.80626733655130955	1.43005832450997028	17.49738968527976724	2.78870345802313713	3.78979735757035296	1.00000000000000000	1.00000000000000000	38.55505944176165656	5.96218812647626173	2.92570569792332913	5.58749266001176359	64.16230064833833069	1.00000000000000000	1.00000000000000000	2.21595330739300245	1.03523582350065935	1.04829623973625319	1.00000000000000000	2.19584897627075026	1.00000000000000000	1.00000000000000000	1.00000000000000000	4.66194260850127584	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AL356515.1	1.43470114800583715	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	4.54160415078546009	2.58019822006472488	1.00000000000000000	1.09218653770045604	1.26954851658321388	1.00000000000000000	1.00000000000000000	12.11160496022043276	1.59573454068867004	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	33.50025488909007976
AL357054.4	3.02703226520345492	1.00000000000000000	4.14144647083764106	3.83107559612133075	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	8.69360968779333909	1.96591199962136320	1.00000000000000000	1.00000000000000000	8.29388237614991830	3.65325182543725546	6.99477325279414597	5.99476750397262048	4.30290661662563600	1.00000000000000000	1.28448789902272731	13.52128618651710390	1.96586183086908806	1.00000000000000000	3.48459550785131000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.21834480662510547
AL359220.1	1.10277998771086549	1.00000000000000000	16.12849190333262328	12.27619230815889217	19.89149667631644647	13.25997241763017875	1.00000000000000000	7.09059763989339142	5.73456199779244802	1.00000000000000000	4.15517132580298654	4.61158161993881066	8.32219675889944099	5.29730473047304606	1.00000000000000000	13.58777272644155865	7.96085392509034584	1.00000000000000000	9.33441408449827392	9.17270631492216459	1.00000000000000000	1.00000000000000000	8.58801222733056413	1.78333072223092115	1.00000000000000000	14.79869296917104293	2.85168117646543573
AL359962.2	1.00000000000000000	1.40644194220720808	57.13971025387884595	22.46826252598004459	8.44276107880835092	25.03223416213412378	1.00000000000000000	30.74507300435865531	12.27584858304772197	1.00000000000000000	1.00000000000000000	19.03741604457065861	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	18.02785496884474270	14.42560939798052999	1.00000000000000000	1.00000000000000000	37.27180481082312724	1.00000000000000000	1.00000000000000000	19.96419438335331620	1.00000000000000000
AL360178.1	1.23770955791984916	1.00000000000000000	2.57393050811407509	6.72204955952157146	7.07079829949472582	1.00000000000000000	3.23320285211249647	1.00000000000000000	8.76424457782380983	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.15650466243039807	1.00000000000000000	1.74721966718679544	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.67802846395701311	1.00000000000000000	1.22106775726760297	2.16272639727863636	3.92560337509358037	4.31013880309096553	1.00000000000000000	4.01225108474613990	1.00000000000000000
AL365203.2	1.43037421060497350	16.35485946321679052	2.49836098581947530	1.00000000000000000	1.00000000000000000	9.35647741237773367	1.56538317148297468	5.77611940298505200	2.72758714813369485	1.72542859176049324	1.00000000000000000	1.00000000000000000	1.12783249647789563	1.00000000000000000	2.41645152171581223	1.62240168608500457	1.82538847693608508	1.00000000000000000	4.30211330580395224	9.71871951210023433	4.58631626239940271	9.07733303810267422	1.00000000000000000	1.97613744918469614	3.08947115485070833	3.53752363068880138	6.84585105113815651
AL365226.2	1.90298456044435160	1.00000000000000000	3.04625351444040415	1.00000000000000000	4.49744511634250355	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.57736941859993030	1.00000000000000000	1.00000000000000000	4.17300253766454077	65.39311320400732086	2.00388301951950254	11.33295798699429113	1.61401963726820741	1.00000000000000000	1.38106038435274625	3.57685137107819529	1.32829887015943893	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	38.62223949373610310
AL365295.1	2.94765378152601132	1.00000000000000000	1.69272130021016931	2.04106733483781211	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.29374633000587247	1.00000000000000000	26.32804047267554992	1.00000000000000000	1.00000000000000000	4.88852067189407258	3.26034329649886390	1.00000000000000000	1.97599591603665536	1.00000000000000000	1.81292226965104164	1.41505039126800281	1.00000000000000000	1.50575114919304798	1.00000000000000000	2.24651909542601835	1.52046229778902808
AL365361.1	1.00000000000000000	1.36101291559806903	2.58473342637993797	11.03193705168056127	6.21255069517671021	1.00000000000000000	2.07668637334611184	1.00000000000000000	9.62324908629934050	1.30491616330090077	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.03059585488581851	1.00000000000000000	1.00000000000000000	12.65159776094869493	7.84967251136725519	1.54117113841454101	2.92316485614712152	5.92064614257672872	5.12934563479712757	7.84236146998131645	14.55712326270900192	1.08466431277300002
AL391121.1	4.84731974609740224	2.92102201243990001	5.27478320260522349	5.25714681446100496	5.05039263448424958	12.52582548150761710	2.85165773812614942	17.51100091508431333	3.14228178717716400	7.89938179302146715	1.00000000000000000	27.28617633754203808	1.67159527230563354	1.00000000000000000	6.17181161282968738	5.30727311240700939	2.94059870029260306	1.00000000000000000	1.58156086404300789	1.00000000000000000	3.11522653403431926	6.00804189009438350	7.74217907227614077	2.11353738534740554	8.07724100836530035	1.63758066192349228	1.46459846750947165
AL391361.2	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.29644326866548054	1.00000000000000000	16.75948561609749987	10.29732938694910338	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AL391832.2	1.50008817744136147	29.37563340105631937	4.61783060952094893	1.35855248060948242	2.81274358741955544	7.71411306566401045	1.26852327237496887	10.33447412300094648	1.00000000000000000	14.75621803753710459	3.29374633000587247	28.33734281027878765	1.63326156298607206	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.28287038765689365	1.00000000000000000	8.22869035899529067	18.78023732788626177	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.49100202451814345
AL392172.1	5.03681468859292547	9.08033371734083872	7.00411460519805118	8.79050048750008628	6.95377405678008298	6.05075426279173723	11.65081615418509564	5.30338891877351237	9.47542861800777203	69.86106711008319792	5.87932327642351282	12.33738282129458952	8.43847152474499573	8.74546152791458731	7.76521267039420948	4.78444698831594017	4.89402832757287154	1.00000000000000000	8.36163583207887662	9.75505560003981742	15.93368159846910714	11.61572559108274127	6.85439293959188234	8.10679915514015725	8.62014814995901979	4.45272888842311332	3.81405409960104214
AL441992.1	7.06503959340817556	3.78547414313543262	6.10375550198810934	7.51013305274211884	10.16262364820835451	26.88542072453632059	2.54603199402708480	1.00000000000000000	18.19561829942573894	13.13608349526481867	1.94342470716097138	3.40038982330729933	3.88615114305416443	46.40019034908186768	1.70926915487743214	24.58264635358428407	34.25971408973187238	1.00000000000000000	6.75671192238503693	4.23683803135515014	6.02735888157527278	7.07069598766039231	5.04522172467268692	1.55059742573679493	1.00000000000000000	3.45784635211350899	32.98192898846024690
AL442003.1	2.04907295662733890	1.27163549558809574	4.14601297573107708	5.02537482100220601	6.55276499556480641	11.18574702296493939	4.81066032309504976	7.09257095990073250	14.28622231716724222	1.73085654788663623	5.00390781402648344	1.00000000000000000	1.49230817480072075	1.00000000000000000	1.00000000000000000	1.68947155210922051	1.74645877720739251	1.00000000000000000	3.28629883770416287	5.17533257987346307	2.03840542462993968	1.00000000000000000	1.00000000000000000	2.63355557579436228	1.00000000000000000	6.55592991006653225	1.52592935656825124
AL442125.1	2.45742492812747937	2.69567048279695243	1.00000000000000000	1.38308657450114181	1.00000000000000000	1.00000000000000000	1.46782225000046518	1.00000000000000000	1.00000000000000000	3.49688778835484726	6.18577794509796508	1.00000000000000000	2.29766994121051749	1.00000000000000000	1.00000000000000000	1.72860582038701205	1.79866653197893900	1.00000000000000000	1.42800450603143902	3.37419036107544423	2.60530392416544565	1.29880055481287138	1.78056700387161615	2.54936712543544530	1.00000000000000000	2.25661608368057243	2.04413159335293226
AL442128.2	1.33776356677496056	3.00012622750965052	1.00000000000000000	1.43056197810505914	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	7.46409069266860214	1.00000000000000000	1.00000000000000000	3.28224875407825589	1.00000000000000000	1.00000000000000000	1.55209008478234156	1.21271845540482204	1.00000000000000000	1.33470965945300368	13.49796908002450735	2.56041698898265491	5.32271528391089621	1.00000000000000000	1.00000000000000000	3.35908033612176693	1.80818595388975822	1.11124696348920815
AL445524.1	3.40293157365218368	70.14008362071817260	16.30843833139924115	6.57337841485140295	7.48683935095378494	38.96002805951510339	5.64207873676783667	37.56716999159332460	39.28286226102129319	16.38930164822422952	13.05481161193920592	19.63274847175142312	13.25960992236695191	5.08364787557903952	3.95798773695482797	10.66662714020116987	12.00664970759458505	1.00000000000000000	5.17139682019748648	8.64177750903787434	11.89542688222670286	66.66335829617590036	6.95962100799870065	5.23119668857613895	2.43253751099472870	14.08674974206465258	27.52465098623862261
AL450998.2	5.25864579988302783	5.49278692504704402	11.42633132515409500	4.72285237118158374	8.22374379844779568	20.69333191386881410	7.84056673992952025	19.85698588877591675	16.99845024202215882	30.77588734651840241	8.04916026545474494	56.71926297686203355	9.61935870844429708	3.34398439843986317	11.58494981589392658	5.24035958150060477	5.21699410960231980	3.80740368499814874	4.78401051287239021	6.30336578109297996	7.82854575102636296	3.50073338430324421	7.63982725797219775	7.14326065720130732	3.06498081632822883	8.00408427228262198	2.21943978635228767
AL451069.3	1.00000000000000000	1.36359802057237545	1.00000000000000000	2.09342452439227333	2.58988746708771833	3.01930455151245258	13.19674845429319809	6.92592592592589806	2.37160664515987651	1.52267795093517533	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.41713664061509426	1.02207670289917218	1.02315922383250868	1.00000000000000000	4.09890610172709025	5.15228156724740138	1.00000000000000000	1.00000000000000000	1.00000000000000000	10.62923095474674717	6.24994225596743735	2.20225296956428274	1.00000000000000000
AL451085.1	2.04478010415098987	1.41454454405489272	4.13913230629119777	1.97571446691840258	1.76943792559535318	1.00000000000000000	2.76307683509229740	1.00000000000000000	10.41059227531351183	5.49780857984040949	3.29374633000587247	10.17658502564853329	1.75308591818690163	1.00000000000000000	1.87913479070438449	2.23207354561245985	2.00160753249784218	1.00000000000000000	2.69161676777830294	2.09825059662463786	2.52302822356987733	1.00000000000000000	1.00000000000000000	1.07444748612056862	4.12494140734861947	1.00000000000000000	1.12485170545874302
AL512791.2	1.36439732166054450	2.14567269258666737	2.12220850634047453	1.80464764479634510	2.19259446540760194	1.00000000000000000	1.00000000000000000	5.92914356130619780	1.00000000000000000	5.30802728894351805	3.29374633000587247	44.01648484762638702	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.25799022563295493	1.53279010556075423	1.00000000000000000	1.21924574202844416	1.00000000000000000	1.69685569739903919	1.24183469341164798	1.96786682152535386	1.00000000000000000	1.00000000000000000	1.49672089699846422	1.21864241426702957
AL513303.1	1.11276043038183481	3.06406413706192637	20.11177495396385595	1.00000000000000000	1.00000000000000000	10.62586961201953173	2.22597698105619646	54.21600936196713860	4.24399374558007647	1.34807403673991155	5.12411950048664799	74.13510697026944740	1.03958085928224775	1.00000000000000000	1.00000000000000000	1.17518455620043993	1.09597820998732320	1.00000000000000000	2.23740502723219770	3.20479940734992175	2.19145216127761344	1.55511354920099398	4.40894162921082078	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.09889690920252781
AL513318.2	23.71725687581905717	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.31743250432660530	1.00000000000000000	1.00000000000000000	1.43071441738983696	1.00000000000000000	25.68964647605602281	1.51249717171524178	1.58000402596294243	1.00000000000000000	1.30878378712198651	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.17731270546587208
AL513323.1	18.67914602068487184	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.21698733054374464	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.06371735806110679	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.38841286734146907	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.03502415966533690
AL583785.1	2.85558095888451291	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.50078932201658821	1.00000000000000000	1.00000000000000000	129.55168628962132971	1.00000000000000000	2.91112504108919801	2.08574567927506704	2.59259967507827804	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.20171554362977129
AL583827.1	1.33995171343815667	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	25.69133738959861901	1.00000000000000000	1.00000000000000000	1.15871912397201493	1.00000000000000000	1.00000000000000000	2.03128033968190991	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.52905677222546532
AL590226.1	1.13863622436997480	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	3.95038302362269178	18.25736488392354673	1.00000000000000000	70.31011378821789037	1.00000000000000000	1.00000000000000000	1.00000000000000000	2.15395489190327227	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.26572952720073961	2.43714502517877474	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.16089333126102634
AL590491.2	1.15671343099923307	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.03473857830283977	1.25848275790763431	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	26.82817965246513836
AL590764.1	1.14090699011396568	4.33748146762395503	1.65065491670640885	3.56833273375311366	2.03056341932697748	1.00000000000000000	1.98705977703474268	4.32640332640330971	2.13941675535127196	6.81711972904981689	1.00000000000000000	15.78983642440920931	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.02819422528133320	1.00000000000000000	1.00000000000000000	3.73722382443297896	2.38895062002755809	7.32274069436449082	3.10569829869301062	1.00000000000000000	2.67111279137096425	3.52396504813199218	2.42713439197865100	1.06124881682598105
AL591806.1	3.45461950630733794	1.00000000000000000	1.00000000000000000	3.17650592444912849	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	22.78371863989524471	6.61785703177464146	1.55341135011861153	3.60826617703438979	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.48468821461218581	1.00000000000000000	1.00000000000000000	3.24260197660021721
AL606491.1	1.46676543336480125	1.00000000000000000	3.80198324122515219	1.00000000000000000	2.18231120559091352	4.59466551637369225	1.46817619155522294	1.00000000000000000	1.00000000000000000	1.30133733509314320	1.00000000000000000	1.00000000000000000	1.00000000000000000	4.88391747452150060	1.00000000000000000	1.76794438031399181	1.34945208786715276	1.00000000000000000	1.65386674297899727	6.19255627840031408	5.52428768322199915	1.31057366683147647	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000	1.00000000000000000
AL627171.1	5.28496227491282777	2.97483894647943803	8.13127363967660699	8.74682856298326783	4.88228550816903439	9.97992265172199744	5.24250453093095636	56.52861687006413405	9.52147389823727330	22.54735352021125649	5.12411950048664799	7.50889114530446911	3.44569933114732319	1.00000000000000000	11.40869060503875865	10.28743145647700175	9.86957944152594280	1.00000000000000000	14.79701841685573882	86.29318319883765298	24.34669730899316775	6.18973511836618862	18.52610817054936376	6.77253719674410792	5.65663160597836523	2.42773424065316723	2.17345595737627129
AL627171.2	6.53973260662189571	56.71214818155796422	133.54206950086603456	26.73521044783415235	28.93911959260514166	153.75093246393345225	29.44986708325356162	593.56313975480964018	138.94744820835583710	40.79241444899255953	55.42565142211284268	537.09182343423719885	10.29940258820600540	8.98227961689500276	17.30250726977973130	27.91363344301675653	11.03131057639754431	3.80740368499814874	36.06137549024378330	47.36382379341892346	30.89213499519071249	42.14028961584145350	72.20004561734273807	20.77679774434339421	15.79206780193045923	39.32775582329315256	18.42290201693716511
AL662844.4	2.48759718926667261	1.41134252327376020	3.81345851191853802	5.96342742847897966	10.46303965231853006	1.00000000000000000	5.20793496362052277	16.20116514275428088	2.00653239524514326	4.50617058592345998	1.00000000000000000	30.40009114028246628	1.39179641004785459	1.00000000000000000	1.00000000000000000	1.11786735250071301	1.45865878996637943	1.00000000000000000	8.24595089099148915	2.59453775147853616	2.58794746901286654	2.28290984479356407	11.47884116068774851	17.70779144437392105	7.78577646161380432	9.74442511450128102	1.00000000000000000
