ensembl_gene_id,hgnc_symbol,t_F,P.Value_F,adj.P.Val_F,t_M,P.Value_M,adj.P.Val_M
ENSG00000229358,NA,0.31717242307467236,0.752297506140334,0.9999598556250613,-1.4021338699883332,0.166418708364409,0.5056935220762656
ENSG00000165689,ENTR1,-0.3171646524399106,0.7523033706722957,0.9999598556250613,1.0893933149671877,0.2806669379743266,0.6168316414644106
ENSG00000275454,NA,0.31706889461045606,0.752375640729524,0.9999598556250613,0.21991911096991262,0.8267374145170059,0.9369059852251652
ENSG00000114956,DGUOK,0.31703795845391347,0.7523989892478558,0.9999598556250613,-0.35108325020258474,0.7268491521110997,0.8918194769497223
ENSG00000231104,NA,0.3170229127296958,0.7524103448268562,0.9999598556250613,-1.2979394839885763,0.19965230584203802,0.542193408284861
ENSG00000164169,PRMT9,0.3166266668701909,0.7527094264172939,0.9999598556250613,2.962495958091692,0.004479051484393392,0.1522215069778745
ENSG00000101474,APMAP,0.31656665662076605,0.7527547247546822,0.9999598556250613,-1.0262882702943155,0.30918799173086103,0.6394302460674975
ENSG00000188984,AADACL3,-0.3165658067715488,0.7527553662639875,0.9999598556250613,0.2944297812151917,0.7695230047473697,0.9099649179105603
ENSG00000259823,LYPD8,0.3162992802571811,0.7529565626484198,0.9999598556250613,-3.7786432540474704,3.855729537888064e-4,0.0776987738956651
ENSG00000136866,ZFP37,0.3162312669649535,0.7530079074999537,0.9999598556250613,0.226433001827019,0.8216928017474687,0.9341594945012973
ENSG00000223901,NA,-0.31616523452819933,0.7530577580301737,0.9999598556250613,0.7585482795680943,0.45131771832447287,0.7482406209112195
ENSG00000165512,ZNF22,0.31614574865554285,0.7530724688976789,0.9999598556250613,0.35551734254079814,0.723543651128445,0.8901086510983776
ENSG00000085063,CD59,0.3160303552225893,0.7531595871040782,0.9999598556250613,-0.2021999335762958,0.8404964553620264,0.9434119030914733
ENSG00000269842,NA,-0.3157872161150813,0.75334315961468,0.9999598556250613,-0.13567528830329054,0.8925666719978839,0.9615135192078808
ENSG00000249715,FER1L5,0.31574572810391,0.7533744849177845,0.9999598556250613,1.7243156619832363,0.09019187538343965,0.40072750910813876
